,date,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune
2015-11-29,2015-11-29,3.6215007042576297e+22,2.0658863671283158e+20,2865948954808499.5,9.75816737720898e+16,2897306090216677.5,1.0906359465599607e+18,8.367903513245542e+16,4138525926351699.0,2026332735632293.0
2015-11-30,2015-11-30,3.6227152035547066e+22,1.996662612065373e+20,2885217187804690.5,9.611710331400387e+16,2922200928518714.5,1.0967212209443007e+18,8.367742686622789e+16,4132859143132963.0,2023992255444310.8
2015-12-01,2015-12-01,3.6238939571844322e+22,1.932081365749966e+20,2907025908672347.0,9.468923768276165e+16,2947562607931408.5,1.1028814582068547e+18,8.367976129247075e+16,4127120663680069.0,2021655923384988.8
2015-12-02,2015-12-02,3.6250384098072946e+22,1.8759576547120765e+20,2931480840642698.0,9.329696441752299e+16,2973401678935978.0,1.1091164538837396e+18,8.368604485885437e+16,4121312705466049.5,2019324419383722.0
2015-12-03,2015-12-03,3.6261500097174484e+22,1.830603596230318e+20,2958704551651261.0,9.193920373310995e+16,2999728824928011.0,1.1154259327246927e+18,8.369628399261486e+16,4115437525209778.5,2016998427944975.0
2015-12-04,2015-12-04,3.6272301580247374e+22,1.797118870453599e+20,2988837894435204.0,9.061490791260294e+16,3026554868589521.0,1.1218095479227922e+18,8.37104849289685e+16,4109497417406285.0,2014678636662600.2
2015-12-05,2015-12-05,3.6282801853721416e+22,1.775705323667597e+20,3022041718564593.5,8.932306093582286e+16,3053890781532590.5,1.1282668803398977e+18,8.37286536066804e+16,4103494711966687.0,2012365734899591.0
2015-12-06,2015-12-06,3.629301342549571e+22,1.76592212494199e+20,3058498880602647.5,8.806267799743083e+16,3081747691982647.5,1.1347974371554509e+18,8.375079559869237e+16,4097431771872903.5,2010060412759036.8
2015-12-07,2015-12-07,3.6302947938141775e+22,1.766868906108276e+20,3098416584885813.0,8.683280474938608e+16,3110136887472995.5,1.1414006497335675e+18,8.377691605075822e+16,4091310991338493.5,2007763360343889.0
2015-12-08,2015-12-08,3.6312616038485323e+22,1.7773154658572727e+20,3142029093946192.0,8.563251621285672e+16,3139069811147999.5,1.1480758707691112e+18,8.38070196064818e+16,4085134794657878.0,2005475267221651.8
2015-12-09,2015-12-09,3.6322027113564376e+22,1.7958032622520762e+20,3189600854388331.5,8.44609153913359e+16,3168558052021207.5,1.154822371035415e+18,8.384111030340038e+16,4078905635633526.5,2003196821941104.0
2015-12-10,2015-12-10,3.6331188855824057e+22,1.8207420699871144e+20,3241430091797957.5,8.331713170326472e+16,3198613331658564.5,1.161639336313843e+18,8.387919143431037e+16,4072625997165311.0,2000928711397007.0
2015-12-11,2015-12-11,3.6340106666681475e+22,1.8505201021439797e+20,3297852937241133.5,8.220031942325738e+16,3229247491787602.5,1.168525865251368e+18,8.392126538051982e+16,4066298390342765.0,1998671619831487.5
2015-12-12,2015-12-12,3.6348782956681663e+22,1.883633585732964e+20,3359248157579405.0,8.110965634995142e+16,3260472488583488.0,1.1754809688875085e+18,8.396733343608738e+16,4059925352291518.0,1996426227311417.5
2015-12-13,2015-12-13,3.635721643974769e+22,1.9188188745193233e+20,3426042571153068.0,8.004434289888522e+16,3292300399477389.5,1.1825035724046784e+18,8.401739565101094e+16,4053509442123607.5,1994193207619331.8
2015-12-14,2015-12-14,3.6365401540450654e+22,1.9551449592075626e+20,3498717238142015.5,7.90036017549615e+16,3324743447207817.5,1.1895925193187282e+18,8.407145072470493e+16,4047053234608878.0,1991973225619767.5
2015-12-15,2015-12-15,3.6373328030914897e+22,1.992013877668752e+20,3577814519275762.5,7.798667812380949e+16,3357814043571923.0,1.196746577896371e+18,8.412949597770627e+16,4040559311576590.5,1989766934288410.5
2015-12-16,2015-12-16,3.6380980985101625e+22,2.0290355055900253e+20,3663946094876318.0,7.699284051150706e+16,3391524852353947.5,1.2039644491612562e+18,8.419152741935829e+16,4034030251487791.5,1987574971685907.2
2015-12-17,2015-12-17,3.6388341088679734e+22,2.0657859953268883e+20,3757802024851040.0,7.602138187000274e+16,3425888868109623.0,1.2112447755670282e+18,8.425753991472738e+16,4027468617957109.0,1985397958188108.8
2015-12-18,2015-12-18,3.6395385292865426e+22,2.1015048870314305e+20,3860160905050057.0,7.507162090964595e+16,3460919505942058.0,1.2185861493647598e+18,8.432752744078595e+16,4020876948128773.5,1983236494241702.5
2015-12-19,2015-12-19,3.6402087774524463e+22,2.1348172470613348e+20,3971901130716019.0,7.414290340807574e+16,3496630697381164.0,1.2259871198203116e+18,8.440148341522624e+16,4014257741724173.0,1981091158834366.5
2015-12-20,2015-12-20,3.640842116833393e+22,2.163582385928847e+20,4094013204646488.5,7.323460340086309e+16,3533036987875551.0,1.2334461985410168e+18,8.44794010809762e+16,4007613451443547.0,1978962508815398.2
2015-12-21,2015-12-21,3.6414358045149266e+22,2.1849723481216208e+20,4227612910695413.0,7.234612415476162e+16,3570153630404051.0,1.2409618620775007e+18,8.456127392858216e+16,4000946475423723.0,1976851079208045.0
2015-12-22,2015-12-22,3.6419872584455613e+22,2.195856044387089e+20,4373954988433181.5,7.1476898767519656e+16,3607996666668862.0,1.2485325507476165e+18,8.464709612892077e+16,3994259152650657.5,1974757384673466.8
2015-12-23,2015-12-23,3.6424942310684415e+22,2.1934773202261026e+20,4534446659485515.0,7.062639014733291e+16,3646582983964253.5,1.2561566626249823e+18,8.473686292972962e+16,3987553762356143.5,1972681922220688.5
2015-12-24,2015-12-24,3.64295496651782e+22,2.176264709669752e+20,4710659929673715.0,6.979409009798533e+16,3685930335582142.0,1.2638325422048402e+18,8.483057095245174e+16,3980832528135828.0,1970625175041883.2
2015-12-25,2015-12-25,3.6433683135361754e+22,2.1444728472260307e+20,4904340975434936.0,6.8979517353133e+16,3726057318059807.0,1.2715584644344346e+18,8.4928218327158e+16,3974097626662282.0,1968587617035203.8
2015-12-26,2015-12-26,3.6437337716083766e+22,2.100358035939243e+20,5117414060980868.0,6.818221465366185e+16,3766983308885790.0,1.279332616133359e+18,8.502980463141336e+16,3967351199690966.5,1966569717311082.5
2015-12-27,2015-12-27,3.644051463366697e+22,2.0477870126979688e+20,5351976257830736.0,6.740174523843574e+16,3808728379106458.5,1.2871530776500692e+18,8.513533064615192e+16,3960595367128370.0,1964571943925750.0
2015-12-28,2015-12-28,3.6443220456105988e+22,1.9914537091255796e+20,5610277681157848.0,6.663768928240079e+16,3851313201387640.5,1.2950178074422292e+18,8.524479798716974e+16,3953832238739150.0,1962594766301639.8
2015-12-29,2015-12-29,3.6445465855170194e+22,1.936035853057998e+20,5894679967165309.0,6.5889640788544936e+16,3894758972674224.5,1.302924631196629e+18,8.535820869408485e+16,3947063922711227.0,1960638656184279.8
2015-12-30,2015-12-30,3.644726432154109e+22,1.885571003831591e+20,6207583307726219.0,6.515720524876202e+16,3939087362923385.5,1.310871235657569e+18,8.547556485166334e+16,3940292530428761.5,1958704087369004.5
2015-12-31,2015-12-31,3.6448631066959525e+22,1.8431536848068136e+20,6551309697382018.0,6.4439998136890456e+16,3984320491630741.5,1.3188551661554964e+18,8.559686828936517e+16,3933520177888714.0,1956791534657377.0
2016-01-01,2016-01-01,3.6449582228283477e+22,1.810896340772412e+20,6927927576338363.0,6.373764409464522e+16,4030480926220255.0,1.326873826298629e+18,8.572212037026702e+16,3926748984840773.0,1954901472526711.8
2016-01-02,2016-01-02,3.6450134376397945e+22,1.7900326107594084e+20,7339001671909105.0,6.304977657273274e+16,4077591692835812.5,1.334924478384383e+18,8.5851321854274e+16,3919981072850879.5,1953034373875259.2
2016-01-03,2016-01-03,3.6450304261417555e+22,1.7810571828920572e+20,7785253117440402.0,6.237603768695103e+16,4125676290130884.5,1.3430042435309916e+18,8.598447280781117e+16,3913218563252760.5,1951190709035626.8
2016-01-04,2016-01-04,3.6450108695869426e+22,1.783841921698956e+20,8266121255535376.0,6.1716078097317624e+16,4174758698539494.5,1.3511101010363686e+18,8.612157253029182e+16,3906463575593465.0,1949370945102006.2
2016-01-05,2016-01-05,3.644956447201073e+22,1.797706981793447e+20,8779233046659958.0,6.10695567761352e+16,4224863379808522.0,1.3592388869079578e+18,8.626261947109037e+16,3899718226841446.5,1947575545511702.5
2016-01-06,2016-01-06,3.6448688211492906e+22,1.8214499170862776e+20,9319811906807454.0,6.043614057923744e+16,4276015263864897.0,1.36738729188176e+18,8.640761111593853e+16,3892984631338098.0,1945804969746306.2
2016-01-07,2016-01-07,3.644749605085738e+22,1.8533534328581462e+20,9880096628507516.0,5.981550358019045e+16,4328239722994016.0,1.3755518596328297e+18,8.655654382876242e+16,3886264901186452.0,1944059672952876.2
2016-01-08,2016-01-08,3.6446003083515852e+22,1.8912105141640882e+20,1.0448889602115026e+16,5.920732618314567e+16,4381562537473404.5,1.3837289862787866e+18,8.670941264624832e+16,3879561146459359.0,1942340105233987.8
2016-01-09,2016-01-09,3.644422252249937e+22,1.932418742670426e+20,1.1011400028894846e+16,5.86112941068956e+16,4436009862296132.5,1.3919149225852099e+18,8.686621103980544e+16,3872875474317912.0,1940646710344606.0
2016-01-10,2016-01-10,3.6442164626157736e+22,1.974186435733406e+20,1.1549569359025134e+16,5.80270974190008e+16,4491608210035907.5,1.4001057802730918e+18,8.70269306811996e+16,3866209986000221.0,1938979923606474.8
2016-01-11,2016-01-11,3.6439835529324127e+22,2.0138483276884512e+20,1.2043032394447664e+16,5.745442986188536e+16,4548384467594646.0,1.4082975432868332e+18,8.71915612668777e+16,3859566770842301.0,1937340169031145.0
2016-01-12,2016-01-12,3.64372362095792e+22,2.0492189289058166e+20,1.2470754143800936e+16,5.689298870889579e+16,4606365961713120.0,1.4164860837694543e+18,8.736009046130875e+16,3852947897113667.0,1935727855904622.2
2016-01-13,2016-01-13,3.6434361845464913e+22,2.0788610867161278e+20,1.2813194294500006e+16,5.634247529341239e+16,4665580578904683.0,1.4246671811122286e+18,8.753250400370722e+16,3846355400359898.0,1934143375336984.5
2016-01-14,2016-01-14,3.643120176181459e+22,2.1021578674652768e+20,1.3054640412005792e+16,5.580259618597585e+16,4726056932344932.0,1.432836541353345e+18,8.770878598663576e+16,3839791270804820.5,1932587097400805.8
2016-01-15,2016-01-15,3.6427740021184895e+22,2.1191548865038854e+20,1.3185210508717866e+16,5.527306481915435e+16,4787824556551290.0,1.4409898139303386e+18,8.788891927234016e+16,3833257441778097.5,1931059369397603.0
2016-01-16,2016-01-16,3.642395656647055e+22,2.1302383911935948e+20,1.3202043855697952e+16,5.47536032552797e+16,4850914105580152.0,1.4491226034957005e+18,8.807288598155387e+16,3826755780894879.0,1929560515528420.0
2016-01-17,2016-01-17,3.6419828716214625e+22,2.1357750315909254e+20,1.3109398164326348e+16,5.424394379821688e+16,4915357533405669.0,1.457230475796697e+18,8.826066798205912e+16,3820288084978318.5,1928090837929444.8
2016-01-18,2016-01-18,3.641533279626404e+22,2.1358397190167154e+20,1.2917678316193766e+16,5.3743830249785336e+16,4981188243478482.0,1.4653089578758495e+18,8.845224731962125e+16,3813856078857538.5,1926650618801399.5
2016-01-19,2016-01-19,3.641044574200454e+22,2.1301170320871706e+20,1.2641704176383564e+16,5.325301873297693e+16,5048441202274301.0,1.4733535335274268e+18,8.864760655776046e+16,3807461417608627.0,1925240123288528.5
2016-01-20,2016-01-20,3.640514657078339e+22,2.118006688704639e+20,1.2298670534718566e+16,5.277127808581067e+16,5117153015578690.0,1.481359635064549e+18,8.884672901108958e+16,3801105691622329.5,1923859602802132.8
2016-01-21,2016-01-21,3.6399417658389933e+22,2.098906216821402e+20,1.1906229756828444e+16,5.229838984889405e+16,5187361966256355.0,1.4893226323510362e+18,8.904959886340918e+16,3794790433929178.0,1922509298542251.8
2016-01-22,2016-01-22,3.6393245749686806e+22,2.0725856729315865e+20,1.148098718228759e+16,5.1834147857073816e+16,5259108012080379.0,1.4972378201456172e+18,8.92562011626471e+16,3788517129207514.0,1921189444975797.0
2016-01-23,2016-01-23,3.6386622621989596e+22,2.0395242196131588e+20,1.1037524310845854e+16,5.137835744642128e+16,5332432745030623.0,1.5051004051566776e+18,8.946652168991602e+16,3782287223729055.0,1919900272991290.5
2016-01-24,2016-01-24,3.637954533647667e+22,2.0010777256267884e+20,1.0587922599559482e+16,5.093083432525832e+16,5407379319568868.0,1.512905494544585e+18,8.968054671420947e+16,3776102135262301.5,1918642012434827.2
2016-01-25,2016-01-25,3.6372016068630424e+22,1.9594098710074602e+20,1.0141679793890602e+16,5.049140321716928e+16,5483992363839199.0,1.5206480875835295e+18,8.989826266307069e+16,3769963261870521.0,1917414893796671.8
2016-01-26,2016-01-26,3.636404158350735e+22,1.917220990092415e+20,9705886760901958.0,5.005989643082856e+16,5562317891025710.0,1.5283230716766436e+18,9.011965575379458e+16,3763871988735193.0,1916219148962650.8
2016-01-27,2016-01-27,3.635563248272616e+22,1.8773872983831233e+20,9285545894226884.0,4.963615251891025e+16,5642403226407331.0,1.5359252230669148e+18,9.034471163226686e+16,3757829692570205.0,1915055011118159.2
2016-01-28,2016-01-28,3.6346802375202563e+22,1.842632488112983e+20,8883941640552510.0,4.922001515419425e+16,5724296959932674.0,1.543449211723764e+18,9.057341505698586e+16,3751837743700722.0,1913922714030910.5
2016-01-29,2016-01-29,3.633756710965062e+22,1.8153026787767743e+20,8503005115248761.0,4.881133229108821e+16,5808048926550335.0,1.5508896092728015e+18,9.08057496484892e+16,3745897506300809.5,1912822491004083.2
2016-01-30,2016-01-30,3.6327944164022327e+22,1.7972506720026794e+20,8143640804663913.0,4.840995561499969e+16,5893710209324402.0,1.558240898598982e+18,9.10416977051877e+16,3740010337518950.5,1911754573778764.5
2016-01-31,2016-01-31,3.631795223044139e+22,1.7897948165395258e+20,7806001829406987.0,4.8015740227249816e+16,5981333155214092.0,1.5654974838900306e+18,9.128124007052347e+16,3734177586244240.5,1910719191590059.2
2016-02-01,2016-02-01,3.6307610978852434e+22,1.7937082786762516e+20,7489711792267081.0,4.762854447897377e+16,6070971391156093.0,1.5726537003029704e+18,9.152435602666835e+16,3728400592111823.0,1909716570473651.5
2016-02-02,2016-02-02,3.629694094087029e+22,1.809201747429163e+20,7194037524233185.0,4.724822985653794e+16,6162679828612534.0,1.5797038229720038e+18,9.177102318744117e+16,3722680685092000.0,1908746932811744.2
2016-02-03,2016-02-03,3.628596343086493e+22,1.835873528754892e+20,6918019809827345.0,4.68746608279203e+16,6256514647110773.0,1.586642075590992e+18,9.202121736612507e+16,3717019185735718.0,1907810497021357.5
2016-02-04,2016-02-04,3.627470040575779e+22,1.872615573021475e+20,6660569821642338.0,4.650770456963652e+16,6352533250309840.0,1.5934626392555052e+18,9.227491239903338e+16,3711417405906544.0,1906907477223271.2
2016-02-05,2016-02-05,3.626317414783533e+22,1.9174912975832318e+20,6420538512348269.0,4.614723050393536e+16,6450794192863908.0,1.600159662743289e+18,9.253207991323518e+16,3705876649563273.0,1906038082665707.2
2016-02-06,2016-02-06,3.6251406642191733e+22,1.967645105174312e+20,6196765232394580.0,4.579310959786574e+16,6551357085694396.0,1.6067272759905364e+18,9.27926890417496e+16,3700398212806411.5,1905202516612926.0
2016-02-07,2016-02-07,3.6239418545101433e+22,2.0193485079759146e+20,5988110732573273.0,4.544521343687573e+16,6654282503197089.0,1.613159608913419e+18,9.305670611742267e+16,3694983382035017.0,1904400974399838.5
2016-02-08,2016-02-08,3.6227227740500417e+22,2.0682948073485835e+20,5793478662337423.0,4.5103413196256536e+16,6759631934587313.0,1.6194508173310797e+18,9.332409441426986e+16,3689633428959620.5,1903633640492577.8
2016-02-09,2016-02-09,3.6214847659125166e+22,2.1101823184412466e+20,5611828763366628.0,4.476757875903092e+16,6867467831996213.0,1.6255951160638446e+18,9.359481403385045e+16,3684349601729969.5,1902900684728005.8
2016-02-10,2016-02-10,3.6202285721266485e+22,2.1414775452026657e+20,5442184195501892.0,4.443757829371212e+16,6977853797574404.0,1.6315868165350052e+18,9.38688220286951e+16,3679133112647064.5,1902202258343079.2
2016-02-11,2016-02-11,3.618954234765154e+22,2.160102625699332e+20,5283634805414481.0,4.4113278539759496e+16,7090854917058527.0,1.6374203635801923e+18,9.414607280133549e+16,3673985124422684.0,1901538490724613.2
2016-02-12,2016-02-12,3.6176610882713666e+22,2.1657647640683738e+20,5135337643039507.0,4.379454584974632e+16,7206538199935645.0,1.6430903652252503e+18,9.442651873126568e+16,3668906737950335.0,1900909487786657.5
2016-02-13,2016-02-13,3.6163478509496346e+22,2.1597883924866774e+20,4996515639424783.0,4.348124778884498e+16,7324973049827770.0,1.6485916107917724e+18,9.471011090391043e+16,3663898984407255.0,1900315332459385.8
2016-02-14,2016-02-14,3.6150127930384337e+22,2.1445423888743442e+20,4866455076534514.0,4.317325491947738e+16,7446231682521023.0,1.653919076205595e+18,9.49967997864275e+16,3658962823201683.5,1899756087138026.8
2016-02-15,2016-02-15,3.613653939530477e+22,2.122717758662509e+20,4744502291135481.0,4.287044238697432e+16,7570389435806669.0,1.659067919042499e+18,9.528653572870714e+16,3654099145478044.0,1899231797411275.2
2016-02-16,2016-02-16,3.612269265953446e+22,2.096718093373604e+20,4630059936385895.0,4.257269105855469e+16,7697524957579267.0,1.6640334678682294e+18,9.557926924025038e+16,3649308781523883.5,1898742496208366.0
2016-02-17,2016-02-17,3.610856860693911e+22,2.068312661244813e+20,4522583046585684.0,4.2279888159371624e+16,7827720292816862.0,1.6688112102393516e+18,9.587495106255462e+16,3644592510028289.5,1898288207680892.0
2016-02-18,2016-02-18,3.609415046395489e+22,2.0385697450374673e+20,4421575089184578.5,4.1991927490675624e+16,7961060901892850.0,1.6733967821200666e+18,9.617353209098675e+16,3639951067604916.0,1897868950477267.8
2016-02-19,2016-02-19,3.607942465092425e+22,2.0080038188512366e+20,4326584133124234.0,4.170870935897637e+16,8097635635229594.0,1.6777859597940375e+18,9.647496319782309e+16,3635385157748004.5,1897484740347072.8
2016-02-20,2016-02-20,3.606438134330377e+22,1.976840698535145e+20,4237199214592622.0,4.143014031625352e+16,8237536676482860.0,1.6819746544788877e+18,9.677919498948909e+16,3630895458918943.5,1897135592125472.2
2016-02-21,2016-02-21,3.604901478870766e+22,1.9453061457339918e+20,4153046944928714.0,4.115613276653985e+16,8380859459429891.0,1.6859589097323666e+18,9.708617751687294e+16,3626482631629109.0,1896821521140929.2
